LabelledTimeSeriesClassificationData-Training dataset
datasetName: null
InfoText: null
NumDim: 9
TotalNumTrainingExamples: 13
NumberOfClasses: 3
ClassIDsAndCounters: 
0	5
1	4
2	4
LabelledTimeSeriesClassificationData:

ClassID: 0
TimeSerieslength: 1633
TimeSeriesData: 
1.0	1.0	61.08376693725586	73.1130599975586	-0.17148567736148834	0.032211534678936005	0.005580480210483074	1.0	109.0801773071289
1.0	1.0	61.096736907958984	73.09251403808594	-0.17039886116981506	0.0366048626601696	0.006301236804574728	1.0	109.0805435180664
1.0	1.0	61.1011848449707	73.0885238647461	-0.17047923803329468	0.04122009500861168	0.007099950686097145	1.0	109.08950805664062
1.0	1.0	61.13376235961914	73.05245208740234	-0.1714935153722763	0.04214881360530853	0.007304148282855749	1.0	109.0855941772461
1.0	1.0	61.136417388916016	73.05450439453125	-0.17078718543052673	0.04522770643234253	0.007805465254932642	1.0	109.10700988769531
1.0	1.0	61.15082550048828	73.0648193359375	-0.16920919716358185	0.047672588378190994	0.008150515146553516	1.0	109.13456726074219
1.0	1.0	61.1723518371582	73.05290222167969	-0.16760602593421936	0.05107256770133972	0.008648442104458809	1.0	109.14752960205078
1.0	1.0	61.201751708984375	73.04558563232422	-0.16648896038532257	0.05152266472578049	0.008665552362799644	1.0	109.18928527832031
1.0	1.0	61.26473617553711	72.99369049072266	-0.16852223873138428	0.047953784465789795	0.008164738304913044	1.0	109.2771987915039
1.0	1.0	61.25468444824219	73.05389404296875	-0.16835448145866394	0.046274345368146896	0.007870395667850971	1.0	109.37393951416016
1.0	1.0	61.29393005371094	73.0042724609375	-0.17112280428409576	0.036937177181243896	0.006386039778590202	1.0	109.5219497680664
1.0	1.0	61.32929992675781	73.02359008789062	-0.17156557738780975	0.03383050486445427	0.0058639463968575	1.0	109.59949493408203
1.0	1.0	61.34391784667969	73.05795288085938	-0.1708810180425644	0.036261577159166336	0.006260103080421686	1.0	109.66968536376953
1.0	1.0	61.37766647338867	73.08534240722656	-0.17162421345710754	0.03167169541120529	0.005491415970027447	1.0	109.74891662597656
1.0	1.0	61.38459014892578	73.13166046142578	-0.17054009437561035	0.020599883049726486	0.0035480523947626352	1.0	109.85152435302734
1.0	1.0	61.41490936279297	73.16803741455078	-0.17021042108535767	0.019953634589910507	0.0034299418330192566	1.0	109.92074584960938
1.0	1.0	60.6718864440918	74.02076721191406	-0.17232388257980347	0.016233202069997787	0.002825631760060787	1.0	110.05879974365234
1.0	1.0	60.7646369934082	73.98587799072266	-0.17283934354782104	0.016278743743896484	0.002842206973582506	1.0	110.11515808105469
1.0	1.0	60.837677001953125	73.97002410888672	-0.17249512672424316	0.016020208597183228	0.0027913774829357862	1.0	110.13481903076172
1.0	1.0	60.89263153076172	73.9808120727539	-0.1729508638381958	0.014592206105589867	0.002549378201365471	1.0	110.20072174072266
1.0	1.0	60.93937683105469	74.00132751464844	-0.1731669008731842	0.014285766519606113	0.0024990143720060587	1.0	110.30152893066406
1.0	1.0	60.94728088378906	74.07474517822266	-0.17331190407276154	0.013830493204295635	0.0024214303120970726	1.0	110.35314178466797
1.0	1.0	60.953102111816406	74.12491607666016	-0.1740470677614212	0.014757017605006695	0.0025948509573936462	1.0	110.4454116821289
1.0	1.0	60.983036041259766	74.1470947265625	-0.1747438758611679	0.013120302930474281	0.002316446043550968	1.0	110.49457550048828
1.0	1.0	60.961307525634766	74.22344207763672	-0.17477399110794067	0.010249855928122997	0.001809935551136732	1.0	110.51275634765625
1.0	1.0	60.998191833496094	74.22662353515625	-0.1750047653913498	0.007828420028090477	0.0013841980835422873	1.0	110.55430603027344
1.0	1.0	61.01459884643555	74.24219512939453	-0.17482909560203552	0.006345386151224375	0.0011208151699975133	1.0	110.57575225830078
1.0	1.0	61.048126220703125	74.23934173583984	-0.1756167858839035	0.005008543375879526	8.887469302862883E-4	1.0	110.61027526855469
1.0	1.0	61.074249267578125	74.2118148803711	-0.17581753432750702	0.005851269233971834	0.0010395002318546176	1.0	110.6425552368164
1.0	1.0	61.13825988769531	74.16178131103516	-0.17533349990844727	0.006570305675268173	0.0011639627628028393	1.0	110.70471954345703
1.0	1.0	60.360355377197266	75.00383758544922	-0.17710687220096588	0.003684824565425515	6.595207960344851E-4	1.0	110.8148422241211
1.0	1.0	59.9777946472168	75.3743667602539	-0.17880792915821075	1.6868031525518745E-4	3.0486986361211166E-5	1.0	110.8569564819336
1.0	1.0	59.63570785522461	75.70012664794922	-0.18063120543956757	-0.003966891206800938	-7.244441076181829E-4	1.0	110.9078369140625
1.0	1.0	59.83580017089844	75.47611236572266	-0.1801925003528595	-0.001894675544463098	-3.4515041625127196E-4	1.0	110.88762664794922
1.0	1.0	59.99960708618164	75.28535461425781	-0.1797851324081421	-5.859927041456103E-4	-1.0650274634826928E-4	1.0	110.88716125488281
1.0	1.0	60.148799896240234	75.097412109375	-0.17945003509521484	-1.7930801550392061E-4	-3.252672831877135E-5	1.0	110.85978698730469
1.0	1.0	60.29951477050781	74.90530395507812	-0.17903593182563782	0.001308275619521737	2.367636188864708E-4	1.0	110.83231353759766
1.0	1.0	60.42415237426758	74.73976135253906	-0.17948687076568604	-8.507680613547564E-4	-1.543629332445562E-4	1.0	110.76215362548828
1.0	1.0	60.55692672729492	74.56440734863281	-0.17898723483085632	6.034810212440789E-4	1.0918386396951973E-4	1.0	110.7305679321289
1.0	1.0	60.626686096191406	74.4520034790039	-0.17835259437561035	0.0014440255472436547	2.603118773549795E-4	1.0	110.67798614501953
1.0	1.0	60.6969108581543	74.30384063720703	-0.17779138684272766	0.002113753231242299	3.798181132879108E-4	1.0	110.6191635131836
1.0	1.0	60.789833068847656	74.14848327636719	-0.1773642748594284	2.148973144358024E-4	3.851987639791332E-5	1.0	110.5318603515625
1.0	1.0	60.86091232299805	74.01603698730469	-0.1770261973142624	0.001557570300064981	2.786478435155004E-4	1.0	110.44664001464844
